group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,tokio::mpsc,128,,,821001.0,ns,17
Batching,tokio::mpsc,128,,,1644586.0,ns,34
Batching,tokio::mpsc,128,,,2457572.0,ns,51
Batching,tokio::mpsc,128,,,3279270.0,ns,68
Batching,tokio::mpsc,128,,,4114432.0,ns,85
Batching,tokio::mpsc,128,,,4927360.0,ns,102
Batching,tokio::mpsc,128,,,5742174.0,ns,119
Batching,tokio::mpsc,128,,,6565407.0,ns,136
Batching,tokio::mpsc,128,,,7391479.0,ns,153
Batching,tokio::mpsc,128,,,8184771.0,ns,170
Batching,tokio::mpsc,128,,,9019885.0,ns,187
Batching,tokio::mpsc,128,,,9859610.0,ns,204
Batching,tokio::mpsc,128,,,10637468.0,ns,221
Batching,tokio::mpsc,128,,,11460529.0,ns,238
Batching,tokio::mpsc,128,,,12294108.0,ns,255
Batching,tokio::mpsc,128,,,13139954.0,ns,272
Batching,tokio::mpsc,128,,,13941189.0,ns,289
Batching,tokio::mpsc,128,,,14670523.0,ns,306
Batching,tokio::mpsc,128,,,15502798.0,ns,323
Batching,tokio::mpsc,128,,,16349005.0,ns,340
Batching,tokio::mpsc,128,,,17066901.0,ns,357
Batching,tokio::mpsc,128,,,17978100.0,ns,374
Batching,tokio::mpsc,128,,,18823348.0,ns,391
Batching,tokio::mpsc,128,,,19665780.0,ns,408
Batching,tokio::mpsc,128,,,20392775.0,ns,425
Batching,tokio::mpsc,128,,,21210355.0,ns,442
Batching,tokio::mpsc,128,,,22103831.0,ns,459
Batching,tokio::mpsc,128,,,22865001.0,ns,476
Batching,tokio::mpsc,128,,,23686313.0,ns,493
Batching,tokio::mpsc,128,,,24468086.0,ns,510
Batching,tokio::mpsc,128,,,25408619.0,ns,527
Batching,tokio::mpsc,128,,,26195125.0,ns,544
Batching,tokio::mpsc,128,,,27029599.0,ns,561
Batching,tokio::mpsc,128,,,27897451.0,ns,578
Batching,tokio::mpsc,128,,,28706251.0,ns,595
Batching,tokio::mpsc,128,,,29589701.0,ns,612
Batching,tokio::mpsc,128,,,30341632.0,ns,629
Batching,tokio::mpsc,128,,,31031204.0,ns,646
Batching,tokio::mpsc,128,,,31991544.0,ns,663
Batching,tokio::mpsc,128,,,32802321.0,ns,680
Batching,tokio::mpsc,128,,,33629746.0,ns,697
Batching,tokio::mpsc,128,,,34536975.0,ns,714
Batching,tokio::mpsc,128,,,35368995.0,ns,731
Batching,tokio::mpsc,128,,,36138862.0,ns,748
Batching,tokio::mpsc,128,,,36895453.0,ns,765
Batching,tokio::mpsc,128,,,37677061.0,ns,782
Batching,tokio::mpsc,128,,,38491728.0,ns,799
Batching,tokio::mpsc,128,,,39395937.0,ns,816
Batching,tokio::mpsc,128,,,40237344.0,ns,833
Batching,tokio::mpsc,128,,,40918030.0,ns,850
