group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,crossbeam,128,,,792086.0,ns,18
Batching,crossbeam,128,,,1572587.0,ns,36
Batching,crossbeam,128,,,2363082.0,ns,54
Batching,crossbeam,128,,,3143082.0,ns,72
Batching,crossbeam,128,,,3939149.0,ns,90
Batching,crossbeam,128,,,4715276.0,ns,108
Batching,crossbeam,128,,,5499789.0,ns,126
Batching,crossbeam,128,,,6308360.0,ns,144
Batching,crossbeam,128,,,7069292.0,ns,162
Batching,crossbeam,128,,,7868516.0,ns,180
Batching,crossbeam,128,,,8647262.0,ns,198
Batching,crossbeam,128,,,9418967.0,ns,216
Batching,crossbeam,128,,,10212013.0,ns,234
Batching,crossbeam,128,,,10996805.0,ns,252
Batching,crossbeam,128,,,11793249.0,ns,270
Batching,crossbeam,128,,,12572970.0,ns,288
Batching,crossbeam,128,,,13360799.0,ns,306
Batching,crossbeam,128,,,14124389.0,ns,324
Batching,crossbeam,128,,,14930645.0,ns,342
Batching,crossbeam,128,,,15716438.0,ns,360
Batching,crossbeam,128,,,16491090.0,ns,378
Batching,crossbeam,128,,,17277671.0,ns,396
Batching,crossbeam,128,,,18051575.0,ns,414
Batching,crossbeam,128,,,18848666.0,ns,432
Batching,crossbeam,128,,,19666147.0,ns,450
Batching,crossbeam,128,,,20422755.0,ns,468
Batching,crossbeam,128,,,21215966.0,ns,486
Batching,crossbeam,128,,,22009505.0,ns,504
Batching,crossbeam,128,,,22786199.0,ns,522
Batching,crossbeam,128,,,23580574.0,ns,540
Batching,crossbeam,128,,,24364234.0,ns,558
Batching,crossbeam,128,,,25140542.0,ns,576
Batching,crossbeam,128,,,25919304.0,ns,594
Batching,crossbeam,128,,,26682467.0,ns,612
Batching,crossbeam,128,,,27496577.0,ns,630
Batching,crossbeam,128,,,28292896.0,ns,648
Batching,crossbeam,128,,,29086394.0,ns,666
Batching,crossbeam,128,,,29867281.0,ns,684
Batching,crossbeam,128,,,30644163.0,ns,702
Batching,crossbeam,128,,,31425239.0,ns,720
Batching,crossbeam,128,,,32211664.0,ns,738
Batching,crossbeam,128,,,32997161.0,ns,756
Batching,crossbeam,128,,,33728834.0,ns,774
Batching,crossbeam,128,,,34539669.0,ns,792
Batching,crossbeam,128,,,35366726.0,ns,810
Batching,crossbeam,128,,,36152323.0,ns,828
Batching,crossbeam,128,,,36953845.0,ns,846
Batching,crossbeam,128,,,37679609.0,ns,864
Batching,crossbeam,128,,,38502120.0,ns,882
Batching,crossbeam,128,,,39280159.0,ns,900
