group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,swap_queue,256,,,784314.0,ns,8
Batching,swap_queue,256,,,1563009.0,ns,16
Batching,swap_queue,256,,,2336567.0,ns,24
Batching,swap_queue,256,,,3130892.0,ns,32
Batching,swap_queue,256,,,3905361.0,ns,40
Batching,swap_queue,256,,,4668884.0,ns,48
Batching,swap_queue,256,,,5455037.0,ns,56
Batching,swap_queue,256,,,6242641.0,ns,64
Batching,swap_queue,256,,,7002201.0,ns,72
Batching,swap_queue,256,,,7790627.0,ns,80
Batching,swap_queue,256,,,8569887.0,ns,88
Batching,swap_queue,256,,,9339672.0,ns,96
Batching,swap_queue,256,,,10133792.0,ns,104
Batching,swap_queue,256,,,10898028.0,ns,112
Batching,swap_queue,256,,,11738670.0,ns,120
Batching,swap_queue,256,,,12532011.0,ns,128
Batching,swap_queue,256,,,13335107.0,ns,136
Batching,swap_queue,256,,,14088710.0,ns,144
Batching,swap_queue,256,,,15105615.0,ns,152
Batching,swap_queue,256,,,15792904.0,ns,160
Batching,swap_queue,256,,,16734224.0,ns,168
Batching,swap_queue,256,,,17522689.0,ns,176
Batching,swap_queue,256,,,18370897.0,ns,184
Batching,swap_queue,256,,,19084091.0,ns,192
Batching,swap_queue,256,,,20288588.0,ns,200
Batching,swap_queue,256,,,20593898.0,ns,208
Batching,swap_queue,256,,,22242765.0,ns,216
Batching,swap_queue,256,,,22847339.0,ns,224
Batching,swap_queue,256,,,23316021.0,ns,232
Batching,swap_queue,256,,,23503122.0,ns,240
Batching,swap_queue,256,,,24192668.0,ns,248
Batching,swap_queue,256,,,25010919.0,ns,256
Batching,swap_queue,256,,,25686492.0,ns,264
Batching,swap_queue,256,,,26460493.0,ns,272
Batching,swap_queue,256,,,27230433.0,ns,280
Batching,swap_queue,256,,,28048585.0,ns,288
Batching,swap_queue,256,,,28828412.0,ns,296
Batching,swap_queue,256,,,29555208.0,ns,304
Batching,swap_queue,256,,,30357050.0,ns,312
Batching,swap_queue,256,,,31210270.0,ns,320
Batching,swap_queue,256,,,31905913.0,ns,328
Batching,swap_queue,256,,,32656497.0,ns,336
Batching,swap_queue,256,,,33451167.0,ns,344
Batching,swap_queue,256,,,34274628.0,ns,352
Batching,swap_queue,256,,,35034746.0,ns,360
Batching,swap_queue,256,,,35834010.0,ns,368
Batching,swap_queue,256,,,36564820.0,ns,376
Batching,swap_queue,256,,,37379903.0,ns,384
Batching,swap_queue,256,,,38152132.0,ns,392
Batching,swap_queue,256,,,38892960.0,ns,400
