group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,crossbeam,1024,,,1473207.0,ns,2
Batching,crossbeam,1024,,,2890085.0,ns,4
Batching,crossbeam,1024,,,4321381.0,ns,6
Batching,crossbeam,1024,,,5727470.0,ns,8
Batching,crossbeam,1024,,,7191504.0,ns,10
Batching,crossbeam,1024,,,8630077.0,ns,12
Batching,crossbeam,1024,,,10050140.0,ns,14
Batching,crossbeam,1024,,,11474551.0,ns,16
Batching,crossbeam,1024,,,12949990.0,ns,18
Batching,crossbeam,1024,,,14402799.0,ns,20
Batching,crossbeam,1024,,,15789812.0,ns,22
Batching,crossbeam,1024,,,17316664.0,ns,24
Batching,crossbeam,1024,,,18679479.0,ns,26
Batching,crossbeam,1024,,,20090213.0,ns,28
Batching,crossbeam,1024,,,21515182.0,ns,30
Batching,crossbeam,1024,,,22962879.0,ns,32
Batching,crossbeam,1024,,,24431491.0,ns,34
Batching,crossbeam,1024,,,25861842.0,ns,36
Batching,crossbeam,1024,,,27252802.0,ns,38
Batching,crossbeam,1024,,,28866267.0,ns,40
Batching,crossbeam,1024,,,30306751.0,ns,42
Batching,crossbeam,1024,,,31700418.0,ns,44
Batching,crossbeam,1024,,,33151537.0,ns,46
Batching,crossbeam,1024,,,34545040.0,ns,48
Batching,crossbeam,1024,,,36016663.0,ns,50
Batching,crossbeam,1024,,,37415212.0,ns,52
Batching,crossbeam,1024,,,38816969.0,ns,54
Batching,crossbeam,1024,,,40374507.0,ns,56
Batching,crossbeam,1024,,,41840059.0,ns,58
Batching,crossbeam,1024,,,43234481.0,ns,60
Batching,crossbeam,1024,,,44712767.0,ns,62
Batching,crossbeam,1024,,,46154868.0,ns,64
Batching,crossbeam,1024,,,47640202.0,ns,66
Batching,crossbeam,1024,,,48895179.0,ns,68
Batching,crossbeam,1024,,,50329994.0,ns,70
Batching,crossbeam,1024,,,51698438.0,ns,72
Batching,crossbeam,1024,,,53105562.0,ns,74
Batching,crossbeam,1024,,,54575790.0,ns,76
Batching,crossbeam,1024,,,56051237.0,ns,78
Batching,crossbeam,1024,,,57271079.0,ns,80
Batching,crossbeam,1024,,,58901102.0,ns,82
Batching,crossbeam,1024,,,60591603.0,ns,84
Batching,crossbeam,1024,,,61973866.0,ns,86
Batching,crossbeam,1024,,,63484586.0,ns,88
Batching,crossbeam,1024,,,64997571.0,ns,90
Batching,crossbeam,1024,,,66294557.0,ns,92
Batching,crossbeam,1024,,,67545439.0,ns,94
Batching,crossbeam,1024,,,68764870.0,ns,96
Batching,crossbeam,1024,,,70287644.0,ns,98
Batching,crossbeam,1024,,,71558843.0,ns,100
