group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,flume,128,,,797428.0,ns,17
Batching,flume,128,,,1587635.0,ns,34
Batching,flume,128,,,2378310.0,ns,51
Batching,flume,128,,,3171775.0,ns,68
Batching,flume,128,,,3938975.0,ns,85
Batching,flume,128,,,4743566.0,ns,102
Batching,flume,128,,,5504292.0,ns,119
Batching,flume,128,,,6312912.0,ns,136
Batching,flume,128,,,7099418.0,ns,153
Batching,flume,128,,,7881241.0,ns,170
Batching,flume,128,,,8697368.0,ns,187
Batching,flume,128,,,9469950.0,ns,204
Batching,flume,128,,,10267049.0,ns,221
Batching,flume,128,,,11033807.0,ns,238
Batching,flume,128,,,11811896.0,ns,255
Batching,flume,128,,,12604589.0,ns,272
Batching,flume,128,,,13397939.0,ns,289
Batching,flume,128,,,14181056.0,ns,306
Batching,flume,128,,,15009795.0,ns,323
Batching,flume,128,,,15776568.0,ns,340
Batching,flume,128,,,16575285.0,ns,357
Batching,flume,128,,,17381541.0,ns,374
Batching,flume,128,,,18193918.0,ns,391
Batching,flume,128,,,18951691.0,ns,408
Batching,flume,128,,,19743810.0,ns,425
Batching,flume,128,,,20492475.0,ns,442
Batching,flume,128,,,21316988.0,ns,459
Batching,flume,128,,,22175035.0,ns,476
Batching,flume,128,,,22926243.0,ns,493
Batching,flume,128,,,23723933.0,ns,510
Batching,flume,128,,,24435626.0,ns,527
Batching,flume,128,,,25262674.0,ns,544
Batching,flume,128,,,26028275.0,ns,561
Batching,flume,128,,,26804460.0,ns,578
Batching,flume,128,,,27625223.0,ns,595
Batching,flume,128,,,28415176.0,ns,612
Batching,flume,128,,,29183361.0,ns,629
Batching,flume,128,,,30005929.0,ns,646
Batching,flume,128,,,30751984.0,ns,663
Batching,flume,128,,,31547607.0,ns,680
Batching,flume,128,,,32415336.0,ns,697
Batching,flume,128,,,33186729.0,ns,714
Batching,flume,128,,,33970167.0,ns,731
Batching,flume,128,,,34722221.0,ns,748
Batching,flume,128,,,35552690.0,ns,765
Batching,flume,128,,,36282771.0,ns,782
Batching,flume,128,,,37046188.0,ns,799
Batching,flume,128,,,37926636.0,ns,816
Batching,flume,128,,,38715160.0,ns,833
Batching,flume,128,,,39432441.0,ns,850
