group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Batching,swap_queue,128,,,744161.0,ns,18
Batching,swap_queue,128,,,1499102.0,ns,36
Batching,swap_queue,128,,,2253067.0,ns,54
Batching,swap_queue,128,,,2996087.0,ns,72
Batching,swap_queue,128,,,3736761.0,ns,90
Batching,swap_queue,128,,,4489954.0,ns,108
Batching,swap_queue,128,,,5224040.0,ns,126
Batching,swap_queue,128,,,5973082.0,ns,144
Batching,swap_queue,128,,,6717743.0,ns,162
Batching,swap_queue,128,,,7488537.0,ns,180
Batching,swap_queue,128,,,8219996.0,ns,198
Batching,swap_queue,128,,,9002195.0,ns,216
Batching,swap_queue,128,,,9730462.0,ns,234
Batching,swap_queue,128,,,10488415.0,ns,252
Batching,swap_queue,128,,,11214319.0,ns,270
Batching,swap_queue,128,,,11956576.0,ns,288
Batching,swap_queue,128,,,12728027.0,ns,306
Batching,swap_queue,128,,,13491108.0,ns,324
Batching,swap_queue,128,,,14194383.0,ns,342
Batching,swap_queue,128,,,14915618.0,ns,360
Batching,swap_queue,128,,,15688126.0,ns,378
Batching,swap_queue,128,,,16420414.0,ns,396
Batching,swap_queue,128,,,17184628.0,ns,414
Batching,swap_queue,128,,,17985018.0,ns,432
Batching,swap_queue,128,,,18687636.0,ns,450
Batching,swap_queue,128,,,19383608.0,ns,468
Batching,swap_queue,128,,,20219592.0,ns,486
Batching,swap_queue,128,,,20974279.0,ns,504
Batching,swap_queue,128,,,21725364.0,ns,522
Batching,swap_queue,128,,,22422986.0,ns,540
Batching,swap_queue,128,,,23185090.0,ns,558
Batching,swap_queue,128,,,23913406.0,ns,576
Batching,swap_queue,128,,,24660988.0,ns,594
Batching,swap_queue,128,,,25440209.0,ns,612
Batching,swap_queue,128,,,26186413.0,ns,630
Batching,swap_queue,128,,,27026548.0,ns,648
Batching,swap_queue,128,,,27672222.0,ns,666
Batching,swap_queue,128,,,28379452.0,ns,684
Batching,swap_queue,128,,,29235808.0,ns,702
Batching,swap_queue,128,,,29892790.0,ns,720
Batching,swap_queue,128,,,30758188.0,ns,738
Batching,swap_queue,128,,,31416352.0,ns,756
Batching,swap_queue,128,,,32171974.0,ns,774
Batching,swap_queue,128,,,32947076.0,ns,792
Batching,swap_queue,128,,,33703314.0,ns,810
Batching,swap_queue,128,,,34478038.0,ns,828
Batching,swap_queue,128,,,35252566.0,ns,846
Batching,swap_queue,128,,,35987890.0,ns,864
Batching,swap_queue,128,,,36783898.0,ns,882
Batching,swap_queue,128,,,37481897.0,ns,900
